FC Barcelona,Luis Suárez,LaLiga Santander,Uruguay,ST,IF,459K
Manchester United,David De Gea Quintana,Premier League,Spain,GK,TOTGS,403K
FC Bayern München,Robert Lewandowski,Bundesliga,Poland,ST,TOTGS,380K
Icons,Michael Laudrup,Icons,Denmark,CAM,Icon,666K
Icons,Paul Scholes,Icons,England,CM,Icon,810K
Icons,Laurent Blanc,Icons,France,CB,Icon,1.45M
Icons,Gheorghe Hagi,Icons,Romania,CAM,Icon,844K
Icons,Fernando Hierro Ruiz,Icons,Spain,CB,Icon,950K
Icons,Robert Pirès,Icons,France,LM,Icon,670K
Icons,Lothar Matthäus,Icons,Germany,CDM,Icon,1.8M
Icons,de Assis Moreira Ronaldo,Icons,Brazil,CAM,Icon,3.05M
Icons,Michael Owen,Icons,England,ST,Icon,885K
Icons,Alan Shearer,Icons,England,ST,Icon,767K
Icons,Marcel Desailly,Icons,France,CB,Icon,1.47M
Icons,Andriy Shevchenko,Icons,Ukraine,ST,Icon,1.34M
Icons,Patrick Kluivert,Icons,Holland,ST,Icon,1.07M
Icons,Edwin van der Sar,Icons,Holland,GK,Icon,659K
Icons,Patrick Vieira,Icons,France,CM,Icon,3.98M
Icons,Steven Gerrard,Icons,England,CM,Icon,1.6M
Icons,Lev Yashin,Icons,Russia,GK,Icon,639K
Icons,Pavel Nedvěd,Icons,Czech Republic,LM,Icon,1.32M
Icons,Arantes Nascimento Edson,Icons,Brazil,CF,Icon,2.84M
Icons,Marco van Basten,Icons,Holland,ST,Icon,718K
Icons,Diego Maradona,Icons,Argentina,CAM,Icon,1.82M
Icons,Roberto Carlos Da Silva Junior,Icons,Brazil,LB,Icon,1.6M
Manchester United,David De Gea Quintana,Premier League,Spain,GK,Normal,137K
Manchester City,Kevin De Bruyne,Premier League,Belgium,CAM,Normal,320K
FC Barcelona,Luis Suárez,LaLiga Santander,Uruguay,ST,Normal,248K
Chelsea,Eden Hazard,Premier League,Belgium,LW,Normal,321K
FC Bayern München,Robert Lewandowski,Bundesliga,Poland,ST,CL,135K
FC Bayern München,Manuel Neuer,Bundesliga,Germany,GK,CL,209K
Real Madrid,Thibaut Courtois,LaLiga Santander,Belgium,GK,CL,220K
Real Madrid,Luka Modric,LaLiga Santander,Croatia,CM,Normal,70K
Real Madrid,Toni Kroos,LaLiga Santander,Germany,CM,CL,98K
Real Madrid,Sergio Ramos García,LaLiga Santander,Spain,CB,Normal,270K
Atlético Madrid,Diego Godín,LaLiga Santander,Uruguay,CB,CL,90K
Atlético Madrid,Jan Oblak,LaLiga Santander,Slovenia,GK,CL,117K
Icons,Clarence Seedorf,Icons,Holland,CAM,Icon,1.33M
Icons,Michael Ballack,Icons,Germany,CM,Icon,1.99M
Icons,David Trezeguet,Icons,France,ST,Icon,930K
Icons,Sócrates Vieira de Oliveira,Icons,Brazil,CAM,Icon,2.33M
Icons,Franco Baresi,Icons,Italy,CB,Icon,635K
Icons,Miroslav Klose,Icons,Germany,ST,Icon,1.25M
Icons,Eusébio da Silva Ferreira,Icons,Portugal,CF,Icon,3.51M
Icons,Johan Cruyff,Icons,Holland,CF,Icon,2.92M
Icons,Roberto Baggio,Icons,Italy,CAM,Icon,875K
FC Bayern München,Robert Lewandowski,Bundesliga,Poland,ST,IF,169K
Atlético Madrid,Diego Godín,LaLiga Santander,Uruguay,CB,IF,146K
Atlético Madrid,Antoine Griezmann,LaLiga Santander,France,ST,UCL-LIVE,1.01M
Manchester City,Sergio Agüero,Premier League,Argentina,ST,UCL-LIVE,1.49M
Real Madrid,Toni Kroos,LaLiga Santander,Germany,CM,CL,TOTT-SBC
Icons,Peter Schmeichel,Icons,Denmark,GK,Icon,647K
Icons,Filippo Inzaghi,Icons,Italy,ST,Icon,662K
Icons,Alessandro Del Piero,Icons,Italy,CF,Icon,1.38M
Icons,Jari Litmanen,Icons,Finland,CAM,Icon,659K
Icons,Henrik Larsson,Icons,Sweden,ST,Icon,1.3M
Icons,Jay-Jay Okocha,Icons,Nigeria,CAM,Icon,750K
Icons,Alessandro Nesta,Icons,Italy,CB,Icon,645K
Icons,Nazário de Lima Ronaldo Luís,Icons,Brazil,ST,Icon,2.61M
Icons,Dennis Bergkamp,Icons,Holland,CAM,Icon,915K
Icons,Frank Rijkaard,Icons,Holland,CDM,Icon,1.29M
Icons,Hernán Crespo,Icons,Argentina,ST,Icon,1.59M
Icons,Marc Overmars,Icons,Holland,LM,Icon,780K
Icons,Thierry Henry,Icons,France,LW,Icon,1.62M
Icons,Anderson Luís de Souza,Icons,Portugal,CM,Icon,675K
Icons,Rio Ferdinand,Icons,England,CB,Icon,1.74M
Icons,Emmanuel Petit,Icons,France,CDM,Icon,1.42M
Icons,Jens Lehmann,Icons,Germany,GK,Icon,670K
Icons,Luis Hernández,Icons,Mexico,ST,Icon,1.15M
Icons,Rui Manuel César Costa,Icons,Portugal,CAM,Icon,825K
Icons,Roy Keane,Icons,Republic of Ireland,CM,Icon,838K
Icons,Frank Lampard,Icons,England,CM,Icon,989K
Icons,Gianfranco Zola,Icons,Italy,CF,Icon,999K
Icons,Ruud Gullit,Icons,Holland,CM,Icon,5.1M
Icons,Carles Puyol Saforcada,Icons,Spain,CB,Icon,700K
Juventus,Giorgio Chiellini,Serie A TIM,Italy,CB,CL,169K
Juventus,Paulo Dybala,Serie A TIM,Argentina,CAM,CL,400K
Manchester City,Sergio Agüero,Premier League,Argentina,ST,CL,480K
Manchester City,David Josué Jimenez Silva,Premier League,Spain,CAM,CL,78K
FC Barcelona,Marc-André ter Stegen,LaLiga Santander,Germany,GK,CL,116K
FC Bayern München,Robert Lewandowski,Bundesliga,Poland,ST,Normal,58.5K
FC Bayern München,Mats Hummels,Bundesliga,Germany,CB,CL,94.5K
FC Bayern München,Manuel Neuer,Bundesliga,Germany,GK,Normal,59.5K
Tottenham Hotspur,Harry Kane,Premier League,England,ST,CL,140K
Real Madrid,Thibaut Courtois,LaLiga Santander,Belgium,GK,Normal,89K
Real Madrid,Toni Kroos,LaLiga Santander,Germany,CM,Normal,62.5K
Real Madrid,Francisco Román Alarcón Suárez,LaLiga Santander,Spain,CAM,CL,103K
Paris Saint-Germain,Edinson Cavani,Ligue 1 Conforama,Uruguay,ST,CL,99K
Atlético Madrid,Antoine Griezmann,LaLiga Santander,France,ST,CL,405K
Atlético Madrid,Diego Godín,LaLiga Santander,Uruguay,CB,Normal,60K
Atlético Madrid,Jan Oblak,LaLiga Santander,Slovenia,GK,Normal,60K
Icons,Claude Makélélé,Icons,France,CDM,Icon,1.26M
Icons,George Best,Icons,Northern Ireland,RW,Icon,1.34M
Icons,Luís Filipe Madeira Caeiro Figo,Icons,Portugal,RW,Icon,1.16M
Icons,Christian Vieri,Icons,Italy,ST,Icon,790K
Icons,Ruud van Nistelrooy,Icons,Holland,ST,Icon,668K
Icons,Hristo Stoichkov,Icons,Bulgaria,LW,Icon,1.23M
Icons,Emilio Butragueño Santos,Icons,Spain,ST,Icon,1.39M
Icons,Rivaldo Vítor Borba Ferreira,Icons,Brazil,CF,Icon,1.05M
Icons,Juan Sebastián Verón,Icons,Argentina,CM,Icon,1.1M
Manchester City,David Josué Jimenez Silva,Premier League,Spain,CM,IF,118K
Paris Saint-Germain,Edinson Cavani,Ligue 1 Conforama,Uruguay,ST,IF,170K
Tottenham Hotspur,Harry Kane,Premier League,England,ST,IF,170K
Paris Saint-Germain,Daniel Alves da Silva,Ligue 1 Conforama,Brazil,RB,Flashback-SBC,0
Juventus,Giorgio Chiellini,Serie A TIM,Italy,CB,IF,244K
FC Bayern München,Mats Hummels,Bundesliga,Germany,CB,TOTGS,94K
Tottenham Hotspur,Christian Eriksen,Premier League,Denmark,CAM,TOTGS,340K
Atlético Madrid,Antoine Griezmann,LaLiga Santander,France,ST,TOTGS,512K
Juventus,Paulo Dybala,Serie A TIM,Argentina,ST,TOTGS,515K
Napoli,Lorenzo Insigne,Serie A TIM,Italy,ST,CL,TOTT-SBC
Chelsea,N'Golo Kanté,Premier League,France,CM,IF,793K
Liverpool,Mohamed Salah,Premier League,Egypt,ST,SIF,973K
Borussia Dortmund,Marco Reus,Bundesliga,Germany,CAM,Bundes-POTM,0
Icons,de Assis Moreira Ronaldo,Icons,Brazil,CAM,Icon,1.65M
Icons,Michael Laudrup,Icons,Denmark,LW,Icon,645K
Icons,Marco van Basten,Icons,Holland,ST,Icon,815K
Icons,Edwin van der Sar,Icons,Holland,GK,Icon,639K
Icons,Lev Yashin,Icons,Russia,GK,Icon,630K
Icons,Gheorghe Hagi,Icons,Romania,CAM,Icon,689K
Icons,Laurent Blanc,Icons,France,CB,Icon,1.14M
Icons,Alan Shearer,Icons,England,ST,Icon,672K
Juventus,Giorgio Chiellini,Serie A TIM,Italy,CB,Normal,55K
Juventus,Paulo Dybala,Serie A TIM,Argentina,CAM,Normal,199K
Manchester United,Paul Pogba,Premier League,France,CM,CL,600K
Manchester City,Sergio Agüero,Premier League,Argentina,ST,Normal,211K
Manchester City,David Josué Jimenez Silva,Premier League,Spain,CAM,Normal,48.25K
FC Barcelona,Sergio Busquets Burgos,LaLiga Santander,Spain,CDM,CL,55.5K
FC Barcelona,Philippe Coutinho Correia,LaLiga Santander,Brazil,LW,CL,158K
FC Barcelona,Marc-André ter Stegen,LaLiga Santander,Germany,GK,Normal,50K
Chelsea,N'Golo Kanté,Premier League,France,CDM,Normal,418K
FC Bayern München,Mats Hummels,Bundesliga,Germany,CB,Normal,48.75K
FC Bayern München,James Rodríguez,Bundesliga,Colombia,CAM,CL,108K
Liverpool,Mohamed Salah,Premier League,Egypt,RW,CL,372K
Tottenham Hotspur,Christian Eriksen,Premier League,Denmark,CAM,CL,190K
Tottenham Hotspur,Harry Kane,Premier League,England,ST,Normal,65.5K
Tottenham Hotspur,Hugo Lloris,Premier League,France,GK,CL,107K
Real Madrid,Francisco Román Alarcón Suárez,LaLiga Santander,Spain,CAM,Normal,48.5K
Real Madrid,Marcelo Vieira da Silva,LaLiga Santander,Brazil,LB,CL,340K
Real Madrid,Carlos Henrique Venancio Casimiro,LaLiga Santander,Brazil,CDM,CL,110K
Real Madrid,Gareth Bale,LaLiga Santander,Wales,RW,CL,570K
Napoli,Lorenzo Insigne,Serie A TIM,Italy,LW,CL,88K
Paris Saint-Germain,Thiago Emiliano da Silva,Ligue 1 Conforama,Brazil,CB,CL,129K
Paris Saint-Germain,Edinson Cavani,Ligue 1 Conforama,Uruguay,ST,Normal,46.5K
Paris Saint-Germain,Gianluigi Buffon,Ligue 1 Conforama,Italy,GK,CL,85K
Atlético Madrid,Antoine Griezmann,LaLiga Santander,France,ST,Normal,230K
Icons,Eusébio da Silva Ferreira,Icons,Portugal,CF,Icon,3.77M
Icons,Fabio Cannavaro,Icons,Italy,CB,Icon,641K
Icons,Fernando Hierro Ruiz,Icons,Spain,CB,Icon,675K
Icons,Ryan Giggs,Icons,Wales,LM,Icon,630K
Icons,Gary Lineker,Icons,England,ST,Icon,784K
Icons,Bobby Moore,Icons,England,CB,Icon,650K
Icons,Paul Scholes,Icons,England,CM,Icon,635K
Icons,Pavel Nedvěd,Icons,Czech Republic,LM,Icon,1.11M
Icons,Miroslav Klose,Icons,Germany,ST,Icon,696K
Icons,Sócrates Vieira de Oliveira,Icons,Brazil,CAM,Icon,1.59M
Icons,Johan Cruyff,Icons,Holland,CF,Icon,2.27M
Icons,David Trezeguet,Icons,France,ST,Icon,690K
Icons,Steven Gerrard,Icons,England,CM,Icon,1.1M
Icons,Sol Campbell,Icons,England,CB,Icon,895K
Icons,Gennaro Gattuso,Icons,Italy,CDM,Icon,720K
Icons,Roberto Baggio,Icons,Italy,CF,Icon,710K
Icons,Michael Ballack,Icons,Germany,CM,Icon,1.34M
Napoli,Lorenzo Insigne,Serie A TIM,Italy,ST,IF,179K
Inter,Samir Handanovic,Serie A TIM,Slovenia,GK,CL,95K
FC Bayern München,James Rodríguez,Bundesliga,Colombia,RM,IF,104K
FC Barcelona,Sergio Busquets Burgos,LaLiga Santander,Spain,CDM,Halloween,370K
Manchester United,Alexis Sánchez,Premier League,Chile,LW,UCL-LIVE,207K
Arsenal,Pierre-Emerick Aubameyang,Premier League,Gabon,ST,PL-POTM,0
FC Barcelona,Gerard Piqué Bernabeu,LaLiga Santander,Spain,CB,UCL-LIVE,130K
Liverpool,Mohamed Salah,Premier League,Egypt,RM,IF,441K
Tottenham Hotspur,Christian Eriksen,Premier League,Denmark,CM,IF,260K
Real Madrid,Gareth Bale,LaLiga Santander,Wales,RW,TOTGS,672K
Napoli,Kalidou Koulibaly,Serie A TIM,Senegal,CB,TOTGS,194K
Inter,Samir Handanovic,Serie A TIM,Slovenia,GK,TOTGS,99.5K
Icons,Christian Vieri,Icons,Italy,ST,Icon,640K
Icons,Alessandro Nesta,Icons,Italy,CB,Icon,627K
Icons,Marc Overmars,Icons,Holland,LW,Icon,645K
Icons,Marcel Desailly,Icons,France,CDM,Icon,965K
Icons,Andriy Shevchenko,Icons,Ukraine,ST,Icon,680K
Icons,Rio Ferdinand,Icons,England,CB,Icon,890K
Icons,Roberto Carlos Da Silva Junior,Icons,Brazil,LB,Icon,949K
Icons,Lothar Matthäus,Icons,Germany,CB,Icon,899K
Icons,Jari Litmanen,Icons,Finland,CAM,Icon,625K
Icons,Paolo Maldini,Icons,Italy,LB,Icon,710K
Icons,Rui Manuel César Costa,Icons,Portugal,CAM,Icon,645K
Icons,Robert Pirès,Icons,France,LM,Icon,635K
Icons,Michael Owen,Icons,England,ST,Icon,696K
Icons,Javier Zanetti,Icons,Argentina,RB,Icon,682K
Icons,Emmanuel Petit,Icons,France,CDM,Icon,1.15M
Icons,Frank Rijkaard,Icons,Holland,CB,Icon,785K
Icons,Juan Sebastián Verón,Icons,Argentina,CM,Icon,759K
Icons,Patrick Vieira,Icons,France,CM,Icon,2.94M
Icons,Patrick Kluivert,Icons,Holland,ST,Icon,719K
Manchester United,Alexis Sánchez,Premier League,Chile,LW,CL,73K
Manchester United,Paul Pogba,Premier League,France,CM,Normal,393K
Manchester United,Romelu Lukaku,Premier League,Belgium,ST,CL,166K
FC Barcelona,Ivan Rakitic,LaLiga Santander,Croatia,CM,CL,51.5K
FC Barcelona,Gerard Piqué Bernabeu,LaLiga Santander,Spain,CB,CL,47.5K
FC Barcelona,Samuel Umtiti,LaLiga Santander,France,CB,CL,181K
FC Barcelona,Philippe Coutinho Correia,LaLiga Santander,Brazil,LW,Normal,41K
FC Barcelona,Jordi Alba Ramos,LaLiga Santander,Spain,LB,CL,142K
FC Barcelona,Sergio Busquets Burgos,LaLiga Santander,Spain,CDM,Normal,39K
FC Bayern München,James Rodríguez,Bundesliga,Colombia,CAM,Normal,38.25K
Liverpool,Mohamed Salah,Premier League,Egypt,RW,Normal,250K
Tottenham Hotspur,Christian Eriksen,Premier League,Denmark,CAM,Normal,96K
Tottenham Hotspur,Hugo Lloris,Premier League,France,GK,Normal,39K
Tottenham Hotspur,Jan Vertonghen,Premier League,Belgium,CB,CL,123K
Real Madrid,Gareth Bale,LaLiga Santander,Wales,RW,Normal,369K
Real Madrid,Marcelo Vieira da Silva,LaLiga Santander,Brazil,LB,Normal,114K
Real Madrid,Keylor Navas,LaLiga Santander,Costa Rica,GK,CL,38.5K
Real Madrid,Carlos Henrique Venancio Casimiro,LaLiga Santander,Brazil,CDM,Normal,37.5K
Milan,Gonzalo Higuaín,Serie A TIM,Argentina,ST,Normal,36.5K
Napoli,Kalidou Koulibaly,Serie A TIM,Senegal,CB,CL,87K
Napoli,Lorenzo Insigne,Serie A TIM,Italy,LW,Normal,36K
Napoli,Dries Mertens,Serie A TIM,Belgium,CF,CL,120K
Napoli,Marek Hamšik,Serie A TIM,Slovakia,CM,CL,73K
Paris Saint-Germain,Kylian Mbappe Lottin,Ligue 1 Conforama,France,RW,CL,532K
Paris Saint-Germain,Thiago Emiliano da Silva,Ligue 1 Conforama,Brazil,CB,Normal,39K
Paris Saint-Germain,Gianluigi Buffon,Ligue 1 Conforama,Italy,GK,Normal,36.75K
Inter,Samir Handanovic,Serie A TIM,Slovenia,GK,Normal,36.5K
Inter,Mauro Icardi,Serie A TIM,Argentina,ST,CL,69.5K
Napoli,Kalidou Koulibaly,Serie A TIM,Senegal,CB,IF,107K
Icons,George Best,Icons,Northern Ireland,RW,Icon,1.19M
Icons,Luís Filipe Madeira Caeiro Figo,Icons,Portugal,CAM,Icon,897K
Icons,Jens Lehmann,Icons,Germany,GK,Icon,642K
Icons,Franco Baresi,Icons,Italy,CB,Icon,640K
Icons,Roy Keane,Icons,Republic of Ireland,CM,Icon,678K
Icons,Hidetoshi Nakata,Icons,Japan,CAM,Icon,639K
Icons,Clarence Seedorf,Icons,Holland,CM,Icon,1.47M
Icons,Frank Lampard,Icons,England,CM,Icon,683K
Icons,Raúl González Blanco,Icons,Spain,CF,Icon,1.02M
Milan,Gonzalo Higuaín,Serie A TIM,Argentina,ST,OTW,160K
Paris Saint-Germain,Kylian Mbappe Lottin,Ligue 1 Conforama,France,RM,IF,730K
Inter,Mauro Icardi,Serie A TIM,Argentina,ST,IF,179K
Lazio,Ciro Immobile,Serie A TIM,Italy,ST,IF,230K
Manchester United,Romelu Lukaku,Premier League,Belgium,ST,IF,195K
Borussia Dortmund,Marco Reus,Bundesliga,Germany,CAM,Bundes-POTM,0
Napoli,Dries Mertens,Serie A TIM,Belgium,ST,IF,182K
Napoli,Marek Hamšik,Serie A TIM,Slovakia,CM,UCL-LIVE,197K
Liverpool,Daniel Sturridge,Premier League,England,ST,Flashback-SBC,0
Tianjin Quanjian FC,Alexandre Rodrigues da Silva,CSL,Brazil,ST,Flashback-SBC,0
FC Barcelona,Gerard Piqué Bernabeu,LaLiga Santander,Spain,CB,IF,60K
Arsenal,Pierre-Emerick Aubameyang,Premier League,Gabon,ST,IF,519K
FC Barcelona,Jordi Alba Ramos,LaLiga Santander,Spain,LB,TOTGS,160K
FC Barcelona,Ivan Rakitic,LaLiga Santander,Croatia,CM,TOTGS,58K
Manchester City,Raheem Sterling,Premier League,England,LW,PL-POTM,0
Liverpool,Roberto Firmino Barbosa de Oliveira,Premier League,Brazil,CF,FUTmas-SBC,0
Vissel Kobe,Andrés Iniesta Luján,Meiji Yasuda J1 League,Spain,CM,FUTmas-SBC,0
Icons,Dennis Bergkamp,Icons,Holland,CF,Icon,670K
Icons,Hernán Crespo,Icons,Argentina,ST,Icon,860K
Icons,Filippo Inzaghi,Icons,Italy,ST,Icon,635K
Icons,Alessandro Del Piero,Icons,Italy,CF,Icon,1.36M
Icons,Gennaro Gattuso,Icons,Italy,CDM,Icon,635K
Icons,Edwin van der Sar,Icons,Holland,GK,Icon,646K
Icons,Anderson Luís de Souza,Icons,Portugal,CAM,Icon,640K
Icons,Thierry Henry,Icons,France,LW,Icon,750K
Icons,Alan Shearer,Icons,England,ST,Icon,630K
Icons,Jay-Jay Okocha,Icons,Nigeria,RM,Icon,637K
Icons,Javier Zanetti,Icons,Argentina,LB,Icon,640K
Icons,Luis Hernández,Icons,Mexico,ST,Icon,800K
Icons,Henrik Larsson,Icons,Sweden,ST,Icon,632K
Icons,Marcel Desailly,Icons,France,CB,Icon,828K
Juventus,Medhi Benatia,Serie A TIM,Morocco,CB,CL,70K
Juventus,Alex Sandro Lobo Silva,Serie A TIM,Brazil,LB,CL,158K
Juventus,Leonardo Bonucci,Serie A TIM,Italy,CB,CL,48K
Juventus,Douglas Costa de Souza,Serie A TIM,Brazil,LM,CL,145K
Juventus,Miralem Pjanic,Serie A TIM,Bosnia and Herzegovina,CM,CL,29.75K
Manchester United,Romelu Lukaku,Premier League,Belgium,ST,Normal,85.5K
Manchester United,Alexis Sánchez,Premier League,Chile,LW,Normal,29.5K
Manchester United,Nemanja Matic,Premier League,Serbia,CDM,CL,47K
Manchester City,Fernando Luiz Rosa,Premier League,Brazil,CDM,CL,78.5K
Manchester City,Nicolás Otamendi,Premier League,Argentina,CB,CL,48.75K
Manchester City,Ederson Santana de Moraes,Premier League,Brazil,GK,CL,57K
Manchester City,Leroy Sané,Premier League,Germany,LW,CL,96.5K
FC Barcelona,Ivan Rakitic,LaLiga Santander,Croatia,CM,Normal,28K
FC Barcelona,Gerard Piqué Bernabeu,LaLiga Santander,Spain,CB,Normal,31K
FC Barcelona,Jordi Alba Ramos,LaLiga Santander,Spain,LB,Normal,53K
FC Barcelona,Samuel Umtiti,LaLiga Santander,France,CB,Normal,76K
FC Bayern München,Jérôme Boateng,Bundesliga,Germany,CB,CL,166K
FC Bayern München,Thomas Müller,Bundesliga,Germany,CF,CL,34.25K
FC Bayern München,Thiago Alcântara,Bundesliga,Spain,CM,CL,38K
Liverpool,Roberto Firmino Barbosa de Oliveira,Premier League,Brazil,CF,CL,110K
Liverpool,Sadio Mané,Premier League,Senegal,LW,CL,144K
Tottenham Hotspur,Jan Vertonghen,Premier League,Belgium,CB,Normal,34K
Arsenal,Pierre-Emerick Aubameyang,Premier League,Gabon,ST,Normal,239K
Real Madrid,Keylor Navas,LaLiga Santander,Costa Rica,GK,Normal,27.5K
Real Madrid,Raphaël Varane,LaLiga Santander,France,CB,CL,295K
Napoli,Dries Mertens,Serie A TIM,Belgium,CF,Normal,33K
Napoli,Kalidou Koulibaly,Serie A TIM,Senegal,CB,Normal,29.25K
Napoli,Marek Hamšik,Serie A TIM,Slovakia,CM,Normal,29K
Paris Saint-Germain,Kylian Mbappe Lottin,Ligue 1 Conforama,France,RW,Normal,398K
Paris Saint-Germain,Marco Verratti,Ligue 1 Conforama,Italy,CM,CL,30.5K
Lazio,Ciro Immobile,Serie A TIM,Italy,ST,Normal,27.5K
Inter,Mauro Icardi,Serie A TIM,Argentina,ST,Normal,27.25K
Inter,Ivan Perišic,Serie A TIM,Croatia,LM,CL,65K
FC Schalke 04,Ronaldo Aparecido Rodrigues,Bundesliga,Brazil,CB,CL,43.75K
Valencia CF,Daniel Parejo Muñoz,LaLiga Santander,Spain,CM,CL,34K
Vissel Kobe,Andrés Iniesta Luján,Meiji Yasuda J1 League,Spain,CM,Normal,27K
Icons,Miroslav Klose,Icons,Germany,ST,Icon,633K
Icons,Fabio Cannavaro,Icons,Italy,CB,Icon,673K
Icons,Gianfranco Zola,Icons,Italy,CF,Icon,755K
Icons,Ryan Giggs,Icons,Wales,LM,Icon,730K
Icons,Gary Lineker,Icons,England,ST,Icon,635K
Icons,Bobby Moore,Icons,England,CB,Icon,621K
Icons,Paul Scholes,Icons,England,CM,Icon,666K
Icons,Hristo Stoichkov,Icons,Bulgaria,ST,Icon,935K
Icons,Emilio Butragueño Santos,Icons,Spain,ST,Icon,869K
Icons,Sócrates Vieira de Oliveira,Icons,Brazil,CAM,Icon,1.13M
Icons,Claude Makélélé,Icons,France,CDM,Icon,735K
Icons,Rivaldo Vítor Borba Ferreira,Icons,Brazil,CAM,Icon,797K
Icons,Sol Campbell,Icons,England,CB,Icon,680K
Manchester City,Riyad Mahrez,Premier League,Algeria,RW,OTW,356K
Arsenal,Pierre-Emerick Aubameyang,Premier League,Gabon,ST,Europa-Base,0
Atlético Madrid,Juan Francisco Torres Belén,LaLiga Santander,Spain,RB,Flashback-SBC,0
Juventus,Alex Sandro Lobo Silva,Serie A TIM,Brazil,LB,IF,195K
Paris Saint-Germain,Marco Verratti,Ligue 1 Conforama,Italy,CM,Halloween,135K
Olympique de Marseille,Florian Thauvin,Ligue 1 Conforama,France,RM-SBC,0,4
Liverpool,Sadio Mané,Premier League,Senegal,LM,IF,292K
Roma,Edin Džeko,Serie A TIM,Bosnia and Herzegovina,ST-SBC,0,2
Inter,Milan Škriniar,Serie A TIM,Slovakia,CB-SBC,0,2
Borussia Dortmund,Mario Götze,Bundesliga,Germany,CF,Flashback-SBC,0
Chelsea,Pedro Rodríguez Ledesma,Premier League,Spain,RW,Flashback-SBC,0
